id,title,release_year,release_date,vote_average,popularity,vote_count
13319,Frost Bite,2006,2006-02-24,5.7,2.068292,21.0
33688,Jonny Vang,2003,2003-02-14,6.0,0.195557,5.0
20646,Graveyard of Honor,2002,2002-06-22,6.5,1.955441,14.0
90374,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",2006,2006-10-12,0.0,0.003852,0.0
18613,Fugitive Pieces,2007,2007-09-06,6.5,1.048087,9.0
9911,Outlaw,2007,2007-03-09,5.2,2.719018,47.0
27419,Les Bonnes Femmes,1960,1960-04-22,5.7,0.696824,8.0
15667,The Last Winter,2006,2006-09-11,5.6,4.320642,58.0
14753,Silk (2007),2007,2007-09-14,5.6,4.193073,56.0
46067,"Mary, Queen of Scots",1971,1971-12-22,6.7,5.143399,12.0
50155,Can't Help Singing,1944,1944-12-25,8.5,0.2644,2.0
13066,I Want Someone to Eat Cheese With,2006,2006-01-01,5.7,1.270102,12.0
27827,Manufacturing Dissent,2007,2007-02-11,4.5,0.259428,6.0
3603,Black Sheep (2006),2006,2006-09-09,5.7,7.434577,201.0
2014,The Edge of Heaven,2007,2007-09-27,6.6,10.083019,68.0
17202,Why Did I Get Married?,2007,2007-10-12,6.1,2.016044,33.0
663,Saw IV,2007,2007-10-25,5.9,12.233863,938.0
9262,My Mom's New Boyfriend,2008,2008-04-30,5.4,3.70379,64.0
15651,For the Bible Tells Me So,2007,2007-10-05,6.9,1.032566,19.0
27276,Gemini (1999),1999,1999-09-15,6.5,2.108623,21.0
95560,The Monster Walks,1932,1932-02-10,4.0,0.136451,3.0
25476,Scum,1979,1979-09-12,7.3,3.413463,52.0
48301,Return to the 36th Chamber,1980,1980-08-24,6.8,2.609107,23.0
29362,Full of It,2007,2007-03-01,5.7,5.569036,27.0
33931,The Sea Wolf,1941,1941-03-21,7.2,0.682129,10.0
12646,Valhalla,1986,1986-05-12,6.9,1.588153,8.0
20605,The City of Violence,2006,2006-05-25,6.4,8.907871,38.0
14279,My Kid Could Paint That,2007,2007-01-01,6.7,1.258634,12.0
20607,"Dawn Breaks, Which Is No Small Thing",1989,1989-01-17,6.8,1.197692,15.0
2015,Secret Sunshine,2007,2007-05-23,6.3,2.899364,45.0
28007,The Reckless Moment,1949,1949-12-29,6.9,1.588895,21.0
7347,Elite Squad,2007,2007-10-12,7.8,10.759577,519.0
14421,The Year My Parents Went On Vacation,2006,2006-09-26,7.7,1.120365,15.0
5718,King of California,2007,2007-01-24,6.5,13.088825,104.0
5126,Martian Child,2007,2007-11-02,6.8,5.038252,79.0
16126,Flight of the Living Dead: Outbreak on a Plane,2007,2007-04-06,5.2,1.944796,37.0
18731,Last Hero in China,1993,1993-04-01,5.4,1.567115,16.0
37005,All Souls Day: Dia de los Muertos,2005,2005-01-01,5.9,0.826307,7.0
18442,Decoys,2004,2004-02-27,4.7,2.855757,34.0
42173,Chilly Scenes of Winter,1979,1979-10-19,10.0,0.009192,1.0
4982,American Gangster,2007,2007-11-02,7.4,9.644542,1527.0
5559,Bee Movie,2007,2007-10-28,5.7,8.774374,1208.0
25755,Citizen Dog,2004,2004-12-12,6.7,1.147208,12.0
7972,Before the Devil Knows You're Dead,2007,2007-09-26,6.9,9.309967,359.0
2013,The Diving Bell and the Butterfly,2007,2007-05-22,7.5,11.090265,290.0
6977,No Country for Old Men,2007,2007-11-08,7.7,15.565484,3083.0
39127,Ripley Under Ground,2005,2005-11-06,6.0,2.591725,14.0
4953,Be Kind Rewind,2008,2008-01-20,6.2,4.848692,426.0
10520,Itty Bitty Titty Committee,2007,2007-02-09,6.0,1.833892,12.0
26336,Crazy Love (2007),2007,2007-11-22,6.6,0.614455,9.0
37368,The Fugitive (1947),1947,1947-11-03,5.6,0.462747,12.0
19026,Azur & Asmar: The Princes' Quest,2006,2006-10-25,7.5,5.235633,91.0
5123,August Rush,2007,2007-11-21,7.2,8.874048,821.0
16203,Space Is the Place,1974,1974-11-01,5.6,0.004763,8.0
53827,The Dawn Rider,1935,1935-06-20,4.4,1.228535,11.0
18612,The Desperate Hours,1955,1955-10-05,6.6,10.160986,27.0
5817,"You, the Living",2007,2007-09-21,7.1,3.253596,63.0
13363,The Man from Earth,2007,2007-06-10,7.7,9.29906,696.0
43987,No Mercy for the Rude,2006,2006-08-24,6.8,1.486349,18.0
32726,Hellfighters,1968,1968-11-27,6.2,2.332425,21.0
4515,Lions for Lambs,2007,2007-10-22,6.0,5.80986,223.0
5375,Fred Claus,2007,2007-11-03,5.5,5.502098,211.0
2310,Beowulf (2007),2007,2007-11-05,5.5,9.951195,855.0
2284,Mr. Magorium's Wonder Emporium,2007,2007-11-14,6.0,8.696467,365.0
6639,Love in the Time of Cholera,2007,2007-10-04,6.5,5.20735,84.0
4723,Southland Tales,2006,2006-05-15,5.2,6.242588,154.0
29162,Ever Since the World Ended,2001,2001-04-21,4.3,0.347644,6.0
48267,The American Soldier,1970,1970-10-09,8.0,0.923108,2.0
16768,An Evening with Kevin Smith 2: Evening Harder,2006,2006-11-28,6.9,5.270747,9.0
21296,Kansas City Confidential,1952,1952-11-11,7.0,1.7951,19.0
24732,Harrison Bergeron,1995,1995-08-13,7.6,1.42682,7.0
10251,5ive Girls,2006,2006-01-01,4.4,3.148351,19.0
15006,Rails & Ties,2007,2007-09-01,5.5,7.625656,14.0
24060,Darfur Now,2007,2007-09-09,5.3,0.894568,3.0
34898,Heavens Fall,2006,2006-07-20,5.5,0.527074,4.0
12555,I Served the King of England,2006,2006-12-19,7.0,1.739765,22.0
22606,Texas Terror,1935,1935-10-17,4.3,1.464799,9.0
13561,Murder Party,2007,2007-01-01,5.8,2.72115,40.0
13168,Smiley Face,2007,2007-01-21,6.3,3.799281,71.0
20714,12,2007,2007-06-06,6.6,6.975759,54.0
11148,XXY,2007,2007-06-14,6.9,3.420817,53.0
46872,The Steel Helmet,1951,1951-02-02,7.0,5.112386,26.0
18312,Endgame: Blueprint for Global Enslavement,2007,2007-11-01,6.7,0.90203,13.0
17460,Blame It on Fidel!,2006,2006-11-29,6.9,1.871922,9.0
5876,The Mist,2007,2007-11-21,6.7,8.435642,1438.0
4523,Enchanted,2007,2007-11-20,6.6,11.447798,1512.0
1620,Hitman,2007,2007-11-21,5.9,13.765241,982.0
15250,This Christmas,2007,2007-11-27,7.2,2.501209,30.0
13474,P2,2007,2007-11-09,5.7,9.276709,162.0
8079,Om Shanti Om,2007,2007-11-07,7.2,4.384156,85.0
13483,Awake,2007,2007-11-28,6.3,7.076062,403.0
2268,The Golden Compass,2007,2007-12-04,5.8,11.481379,1347.0
6479,I Am Legend,2007,2007-12-14,6.9,11.379355,4977.0
6477,Alvin and the Chipmunks,2007,2007-12-13,5.5,11.805233,1212.0
7249,Futurama: Bender's Big Score,2007,2007-11-27,7.4,5.32979,191.0
44783,Symbiopsychotaxiplasm: Take One,1968,1968-10-28,7.8,0.697838,6.0
13998,Margot at the Wedding,2007,2007-08-31,5.9,9.374829,74.0
3902,I'm Not There.,2007,2007-10-01,6.6,9.351557,202.0
18631,Beyond The Law,1992,1992-04-22,5.9,3.968731,23.0
43308,The Shepherd of the Hills,1941,1941-07-18,6.3,0.977858,11.0
11476,As Far As My Feet Will Carry Me,2001,2001-12-12,6.9,1.893561,22.0
8272,The Savages,2007,2007-01-19,6.8,4.546164,112.0
13186,Wrong Turn 2: Dead End,2007,2007-08-25,5.5,16.34615,275.0
6537,The Orphanage,2007,2007-08-27,7.1,16.213592,652.0
43798,That Hamilton Woman,1941,1941-04-03,7.5,1.706833,15.0
7326,Juno,2007,2007-12-05,7.0,11.791591,2313.0
1874,Goodbye Bafana,2007,2007-02-11,7.0,10.480169,38.0
55192,Tokyo Twilight,1957,1957-04-30,7.9,1.112972,15.0
33003,Maxed Out,2006,2006-03-10,7.0,0.682081,11.0
1989,My Blueberry Nights,2007,2007-05-16,6.1,11.119593,197.0
4946,The Swimming Pool,1969,1969-01-15,6.9,3.303818,67.0
24123,Cake (2005),2005,2005-05-12,5.0,14.571699,36.0
28522,Day of the Dead 2: Contagium,2005,2005-08-10,3.1,1.343377,13.0
48266,Ma Mère,2004,2004-05-19,4.4,2.934065,29.0
71848,Noise (2004),2004,2004-01-31,8.0,0.039073,1.0
34424,Party Monster: The Shockumentary,1998,1998-06-11,6.4,0.626864,10.0
25460,Return to Sender (2004),2004,2004-09-17,5.9,2.463468,13.0
25740,"Buy the Ticket, Take the Ride",2006,2006-12-12,6.7,1.348899,6.0
13076,Starting Out in the Evening,2007,2007-01-01,7.3,1.161496,8.0
11600,Redacted,2007,2007-01-01,6.2,3.494388,37.0
35237,Suicide Killers,2006,2006-08-27,7.0,0.038824,1.0
13023,The Devil Came on Horseback,2007,2007-01-19,7.9,0.431719,11.0
150938,All Passion Spent,1986,1986-12-09,8.0,0.489913,1.0
46902,The Treatment (2006),2006,2006-04-08,6.0,2.78291,4.0
10884,10 Questions for the Dalai Lama,2006,2006-05-01,6.3,0.721105,3.0
13348,Helvetica,2007,2007-09-12,7.3,4.776619,71.0
64942,Mary,2005,2005-11-18,5.1,0.953421,9.0
25784,Journey from the Fall,2006,2006-02-22,5.0,0.044561,1.0
22452,The War on Democracy,2007,2007-06-15,7.6,1.039916,12.0
7350,The Bucket List,2007,2007-12-25,7.0,9.070643,1138.0
66110,Fall from Grace,2007,2007-03-12,7.3,0.411575,4.0
26600,Between Two Worlds,1944,1944-05-20,7.3,10.138589,10.0
7979,The Kite Runner,2007,2007-10-14,7.3,5.970067,405.0
20567,Sex and Fury,1973,1973-02-17,5.8,2.647596,32.0
45126,Regular Lovers,2005,2005-09-14,7.7,0.913632,9.0
52473,Allegro,2005,2005-09-30,7.4,0.462846,7.0
12171,The Deaths of Ian Stone,2007,2007-12-05,5.2,6.86365,82.0
157373,Commune,2005,2005-04-07,7.8,0.301732,4.0
71066,Robin Hood (1922),1922,1922-08-18,5.9,0.611926,8.0
13299,Train Man,2005,2005-06-04,6.5,0.703244,10.0
13250,Butterfly on a Wheel,2007,2007-07-27,6.3,8.809053,131.0
42790,Seduced and Abandoned (1964),1964,1964-01-30,6.8,2.285155,16.0
9867,The Go-Getter,2007,2007-01-22,6.5,4.555069,23.0
15495,The Hamiltons,2006,2006-11-19,4.8,6.47037,57.0
53896,Close My Eyes,1991,1991-11-22,6.3,1.404434,15.0
14148,The Flock,2007,2007-08-04,5.7,11.635191,63.0
48737,The Maidens' Conspiracy,2006,2006-03-30,4.3,2.282189,4.0
13198,Wristcutters: A Love Story,2006,2006-01-24,6.7,5.213094,161.0
14804,Vitus,2006,2006-02-02,7.2,2.233166,21.0
111744,Joe and Max,2002,2002-03-03,0.0,1.669115,1.0
36328,Longford,2006,2006-10-26,4.1,5.044132,8.0
23817,The Big Bad Swim,2006,2006-01-01,6.1,1.231994,6.0
13885,Sweeney Todd: The Demon Barber of Fleet Street (2007),2007,2007-12-20,7.0,10.038401,1745.0
6637,National Treasure: Book of Secrets,2007,2007-12-13,6.1,12.854373,1782.0
12130,I Don't Want to Sleep Alone,2006,2006-12-02,8.1,0.889404,7.0
7345,There Will Be Blood,2007,2007-12-28,7.9,8.200627,1581.0
42529,W.R. - Mysteries of the Organism,1971,1971-10-13,6.9,1.721716,14.0
6538,Charlie Wilson's War,2007,2007-12-19,6.5,9.979162,342.0
40682,The Train Robbers,1973,1973-02-07,6.4,5.077346,32.0
440,Aliens vs Predator: Requiem,2007,2007-12-25,4.9,10.793324,758.0
6575,Walk Hard: The Dewey Cox Story,2007,2007-12-21,6.6,7.219935,214.0
19213,Pledge This!,2006,2006-12-01,2.7,9.867616,34.0
19103,As You Like It (2006),2006,2006-01-01,5.5,2.918684,13.0
6076,Rabbit Without Ears,2007,2007-12-01,6.2,6.370074,134.0
9546,Ricochet (1991),1991,1991-10-04,5.9,5.462639,81.0
40860,Drained,2006,2006-09-27,6.7,0.623789,18.0
111854,Chicks With Sticks,2005,2005-10-25,5.0,0.373488,2.0
14047,The Great Debaters,2007,2007-12-27,6.9,8.735448,153.0
1488,Mongolian Ping Pong,2005,2005-06-11,0.0,0.221652,0.0
14118,Dedication,2007,2007-01-22,6.6,2.082066,31.0
54318,The Water Horse,2007,2007-12-25,6.3,5.083211,293.0
69315,Battlestar Galactica: Razor,2007,2007-12-18,7.2,4.944294,126.0
45871,The Mission (1999),1999,1999-11-19,6.7,1.531916,24.0
6023,P.S. I Love You,2007,2007-11-15,7.0,10.304881,1011.0
26990,The Perfect Holiday,2007,2007-12-12,5.7,1.380701,10.0
6557,27 Dresses,2008,2008-01-10,6.1,10.342202,1013.0
107282,Savages (1972),1972,1972-06-27,0.0,0.417636,0.0
28363,The Mad Magician,1954,1954-05-19,7.1,1.640884,13.0
17181,Nanking,2007,2007-02-10,7.6,2.00717,14.0
69557,The Pumpkin Eater,1964,1964-06-01,6.0,0.442331,6.0
110909,Things I Never Told You,1996,1996-10-11,3.3,0.485874,6.0
31068,Killing Words,2003,2003-01-01,6.5,0.820094,11.0
60141,Lavoura Arcaica,2001,2001-10-29,7.3,0.652255,9.0
32307,Santa Claus Conquers the Martians,1964,1964-11-14,3.5,1.66793,30.0
49367,Two Sons of Francisco,2005,2005-08-19,6.7,1.96214,43.0
28272,Equinox Flower,1958,1958-09-07,6.8,1.453332,15.0
4787,Cassandra's Dream,2007,2007-06-18,6.1,6.062873,219.0
21847,10.5: Apocalypse,2006,2006-03-18,4.9,2.80335,33.0
33358,The Mostly Unfabulous Social Life of Ethan Green,2005,2005-04-29,5.3,0.767631,11.0
7508,Taare Zameen Par,2007,2007-12-21,7.7,6.093304,194.0
20629,Lemonade Joe,1964,1964-10-16,7.1,1.112431,16.0
10253,Dragon Wars: D-War,2007,2007-02-08,4.0,6.280906,104.0
44434,LOL (2006),2006,2006-03-13,6.6,0.630599,8.0
5259,The Band's Visit,2007,2007-05-19,7.0,9.410107,40.0
47841,In Between Days,2007,2007-06-27,5.7,0.827035,7.0
8329,[REC],2007,2007-04-10,7.1,8.504511,954.0
14062,.45,2006,2006-11-30,5.2,9.785051,49.0
51992,And Soon the Darkness (1970),1970,1970-09-10,7.1,1.306094,25.0
49717,God Save the King,2005,2005-09-16,6.9,0.635704,8.0
2312,In the Name of the King: A Dungeon Siege Tale,2007,2007-11-29,4.1,6.502566,227.0
13195,Flawless (2007),2007,2007-09-01,6.6,6.496913,142.0
78705,Live-In Maid,2004,2004-09-21,7.8,0.9422,3.0
30535,Along the Ridge,2006,2006-05-05,7.3,0.868057,10.0
7191,Cloverfield,2008,2008-01-15,6.4,12.868098,2297.0
12085,Mad Money,2008,2008-01-17,5.9,5.297017,146.0
24624,The Detonator,2006,2006-04-25,4.2,2.306707,30.0
4170,Trade,2007,2007-01-23,6.8,13.033004,69.0
13252,Cleaner,2007,2007-09-11,5.9,8.351152,201.0
42635,"Rachel, Rachel",1968,1968-01-01,6.0,1.464778,17.0
11908,Hatchet,2006,2006-04-27,5.7,8.956081,161.0
15017,Blonde Ambition,2007,2007-12-21,3.9,2.546359,30.0
86241,Welcome to L.A.,1976,1976-11-12,5.5,1.011199,4.0
8875,Timber Falls,2007,2007-12-07,5.2,2.304122,38.0
37780,The Sensation Of Sight,2006,2006-08-01,0.0,0.292292,0.0
18290,Arranged,2007,2007-03-10,6.0,1.062884,13.0
10247,He Was a Quiet Man,2007,2007-11-23,6.5,4.176044,83.0
43604,Viva Villa!,1934,1934-04-27,5.0,0.331916,5.0
3575,The Return of Doctor X,1939,1939-12-02,5.6,0.668053,7.0
28303,The Cheyenne Social Club,1970,1970-06-12,6.0,2.506287,15.0
27507,"Laugh, Clown, Laugh",1928,1928-04-14,6.4,0.815852,7.0
71068,The Iron Horse,1924,1924-08-24,7.1,0.990037,11.0
111747,Just Pals,1920,1920-10-21,6.8,0.126531,3.0
32716,3 Bad Men,1926,1926-08-28,7.3,0.970037,8.0
41845,Heaven and Earth,1990,1990-11-24,5.6,0.142154,4.0
25078,Cat Soup,2001,2001-02-21,7.4,0.581091,27.0
14069,The Girl Who Leapt Through Time,2006,2006-07-15,7.8,12.430158,435.0
15053,Sex and Breakfast,2007,2007-11-29,4.9,0.792998,11.0
81522,What?,1972,1972-12-07,6.1,1.338179,23.0
6933,One Missed Call (2008),2008,2008-01-04,4.7,11.104479,174.0
14423,First Sunday,2008,2008-01-11,5.3,7.383961,40.0
8090,Untraceable,2008,2008-01-22,5.9,7.85217,241.0
7555,Rambo,2008,2008-01-24,6.4,9.91556,1009.0
16988,How She Move,2008,2008-01-25,3.0,0.868266,6.0
7278,Meet the Spartans,2008,2008-01-24,3.8,6.416753,370.0
9030,The Eye (2008),2008,2008-02-01,5.5,8.233662,284.0
14220,Strange Wilderness,2008,2008-02-01,4.7,5.024661,70.0
13160,Over Her Dead Body,2008,2008-02-01,5.3,5.478127,147.0
27357,Fallen Art,2004,2004-01-01,7.6,0.481611,22.0
10834,Kings of the Road,1976,1976-03-04,7.1,6.008315,11.0
13059,The Signal (2007),2007,2007-02-22,5.9,11.329733,85.0
11253,Hellboy II: The Golden Army,2008,2008-07-11,6.5,11.928661,1555.0
58470,The Green Man,1956,1956-12-21,6.6,0.308907,6.0
38007,Ira & Abby,2006,2006-01-01,5.8,1.238213,9.0
8321,In Bruges,2008,2008-02-08,7.4,9.895652,1414.0
17665,The Shoes of the Fisherman,1968,1968-01-01,6.1,1.795249,10.0
4034,That Man from Rio,1964,1964-02-05,7.1,2.789067,32.0
1479,"Clean, Shaven",1993,1993-09-05,7.0,3.143971,24.0
2282,À nos amours,1983,1983-11-16,5.6,3.609326,37.0
100526,Thunder Rock,1942,1942-12-04,7.3,0.225312,3.0
62652,Bamako,2006,2006-06-21,6.4,0.367324,9.0
53094,World on a Wire,1973,1973-10-14,7.2,5.168563,33.0
244145,The Bottom of the Sea,2003,2003-08-27,6.7,0.302424,6.0
59474,Cazuza: Time Doesn't Stop,2004,2004-06-11,6.9,1.519792,34.0
19275,Future by Design,2006,2006-06-10,7.6,0.259383,6.0
7973,Caramel,2007,2007-07-01,6.8,4.882962,53.0
15020,Poor Boy's Game,2007,2007-02-11,5.4,1.694417,6.0
34981,Operation Homecoming: Writing the Wartime Experience,2007,2007-02-09,5.0,0.0391,1.0
13054,Rise of the Footsoldier,2007,2007-09-07,6.8,11.397219,80.0
18893,Joe Strummer: The Future Is Unwritten,2007,2007-05-18,7.3,2.388657,20.0
55294,Canvas,2006,2006-11-12,6.1,1.130269,5.0
43691,The Count of Monte Cristo (1934),1934,1934-09-06,5.6,0.573468,14.0
7839,Wedding Daze,2006,2006-09-09,5.2,5.847729,96.0
77245,The Prisoner of Shark Island,1936,1936-02-28,7.0,3.16183,12.0
19384,Dark Angel,1990,1990-01-26,5.5,7.958502,75.0
13121,Teeth (2007),2007,2007-01-19,5.2,6.523545,213.0
71072,Crime Zone,1989,1989-03-31,3.9,0.015817,7.0
46885,Visiting Hours,1982,1982-05-21,5.4,2.544855,22.0
13315,"Big Bang Love, Juvenile A",2006,2006-08-26,6.5,1.521943,18.0
42041,Noriko's Dinner Table,2005,2005-06-04,6.8,1.326198,34.0
13490,Welcome Home Roscoe Jenkins,2008,2008-02-08,5.7,4.386145,58.0
8676,Fool's Gold,2008,2008-02-07,5.4,9.4548,454.0
43705,The Great Lie,1941,1941-04-12,6.1,2.326138,11.0
12855,Blue State,2007,2007-04-27,6.2,5.015328,13.0
37003,U2 3D,2007,2007-05-19,6.7,0.900864,10.0
15030,Deep Water,2006,2006-12-15,6.7,6.198833,13.0
12167,The Art of Negative Thinking,2006,2006-11-03,7.0,1.170779,6.0
28093,In Which We Serve,1942,1942-09-16,6.6,0.861823,18.0
20520,The Motel,2005,2005-01-01,7.0,0.275344,3.0
76235,Hunger (1966),1966,1966-08-19,7.5,0.47293,11.0
48131,The Shout,1978,1978-01-01,6.4,4.906256,22.0
8247,Jumper,2008,2008-02-10,5.9,11.03897,1855.0
7992,It's a Free World...,2007,2007-09-01,6.1,1.116784,23.0
14105,Already Dead,2007,2007-12-11,4.4,0.883553,6.0
8390,"Definitely, Maybe",2008,2008-02-08,6.7,12.553657,638.0
21490,I Live in Fear,1955,1955-11-22,6.8,1.645971,20.0
95169,Four Sons (1928),1928,1928-02-13,6.8,0.320026,4.0
13641,The Air I Breathe,2007,2007-02-07,6.1,8.876157,115.0
113788,Hangman's House,1928,1928-05-13,6.3,0.179627,4.0
18652,Street Thief,2006,2006-08-07,6.3,0.727965,11.0
125742,The 10th District Court: Moments of Trial,2004,2004-06-02,6.5,0.636021,2.0
7461,Vantage Point,2008,2008-02-01,6.3,7.001645,731.0
8204,The Spiderwick Chronicles,2008,2008-02-14,6.3,11.133784,593.0
8328,Step Up 2: The Streets,2008,2008-02-14,6.5,7.667579,658.0
14073,Jodhaa Akbar,2008,2008-02-15,7.6,12.237488,74.0
94009,Born Reckless (1930),1930,1930-06-06,5.0,0.365704,2.0
12650,Il Mare,2000,2000-09-09,7.3,2.816928,31.0
72602,Up the River,1930,1930-10-12,5.7,0.505703,6.0
25919,Great World of Sound,2007,2007-01-01,6.0,0.3097,2.0
15365,Witless Protection,2008,2008-02-22,3.9,8.655423,27.0
12184,The Other Boleyn Girl,2008,2008-02-28,6.4,9.778826,498.0
13260,Semi-Pro,2008,2008-02-28,5.4,6.733237,255.0
7942,"Run, Fatboy, Run",2007,2007-09-06,6.2,11.840495,241.0
36091,Crying Out Love in the Center of the World,2004,2004-05-08,6.9,1.298809,15.0
117001,Seas Beneath,1931,1931-01-30,7.0,0.081761,1.0
38052,Please Vote for Me,2007,2007-01-01,7.0,0.171225,4.0
13362,Taxi to the Dark Side,2007,2007-04-30,6.6,6.415898,53.0
10844,Out of the Blue (2006),2006,2006-10-12,5.9,1.020201,18.0
21043,The Method,2005,2005-09-22,6.8,3.049732,38.0
23312,Which Way Is Up?,1977,1977-01-01,6.1,1.802461,11.0
11161,Grace is Gone,2007,2007-01-21,6.1,4.022198,32.0
6473,The Marksman,2005,2005-01-01,3.9,6.281762,25.0
90387,Gran Paradiso,2000,2000-08-28,0.0,0.001177,0.0
33034,Keeper of the Flame,1943,1943-01-28,7.3,0.67635,6.0
38804,The Emperor Waltz,1948,1948-06-07,6.0,1.300086,1.0
21373,Descent,2007,2007-01-01,3.7,2.703952,16.0
13493,College Road Trip,2008,2008-03-07,5.0,6.640014,91.0
7840,"10,000 BC",2008,2008-02-22,5.1,13.99377,934.0
8848,The Bank Job,2008,2008-02-28,6.6,8.732701,708.0
13460,Doomsday,2008,2008-03-14,5.8,13.436536,374.0
12222,Horton Hears a Who! (2008),2008,2008-03-03,6.3,8.326699,927.0
8461,Funny Games (2007),2007,2007-10-20,6.3,6.841586,562.0
7862,The Counterfeiters,2007,2007-02-09,7.3,9.637382,145.0
12246,Mongol: The Rise of Genghis Khan,2007,2007-09-20,6.5,6.375447,165.0
16666,War Dance,2007,2007-11-09,7.3,1.187409,3.0
12177,The Love Guru,2008,2008-06-20,4.3,6.258666,243.0
15511,VeggieTales: The Pirates Who Don't Do Anything,2008,2008-01-11,5.9,2.059236,25.0
13025,Diary of the Dead,2007,2007-09-08,5.4,12.001324,194.0
2239,Hallam Foe,2007,2007-02-16,6.8,8.762536,51.0
7985,Penelope (2006),2006,2006-03-01,6.5,13.442999,409.0
7343,City of Men,2007,2007-08-31,6.6,3.527212,66.0
28816,Chicago 10,2007,2007-01-01,6.6,1.165384,5.0
14066,"Romulus, My Father",2007,2007-05-19,6.0,1.09486,13.0
37300,The Woman in White,1948,1948-05-15,5.1,0.550873,6.0
13016,Zeitgeist,2007,2007-06-01,7.0,4.777597,173.0
10797,Terkel in Trouble,2004,2004-04-02,6.8,2.213166,24.0
6391,Jellyfish,2007,2007-05-05,6.4,0.750591,10.0
14011,Justice League: The New Frontier,2008,2008-02-26,6.6,7.031719,115.0
29004,The District,2004,2004-12-09,5.3,1.321777,5.0
18586,The Hottest State,2006,2006-09-02,5.3,0.97551,6.0
13196,Then She Found Me,2007,2007-09-07,5.4,4.536658,51.0
3764,The Naked Island,1960,1960-11-23,7.6,1.771462,29.0
14793,Sigur Rós: Heima,2007,2007-09-27,8.0,1.646559,22.0
8944,What Just Happened,2008,2008-10-17,5.2,10.510245,128.0
15124,A Little Trip to Heaven,2005,2005-12-26,5.2,2.16269,21.0
33166,Downhill Racer,1969,1969-11-06,6.1,2.550124,24.0
45757,Saving Sarah Cain,2007,2007-08-19,5.5,0.717755,4.0
28260,Return of the Living Dead 3,1993,1993-10-01,5.9,9.796755,88.0
12178,Miss Pettigrew Lives for a Day,2008,2008-03-07,6.8,5.056926,100.0
14054,Snow Angels,2008,2008-03-07,6.3,5.080935,50.0
8060,Married Life,2007,2007-09-12,6.1,2.381704,38.0
22551,Believers,2007,2007-06-11,4.5,2.209294,13.0
43797,Sun Valley Serenade,1941,1941-08-29,6.0,0.77811,3.0
383,Mala Noche,1986,1986-02-05,6.0,2.916721,20.0
78307,On the Outs,2004,2004-09-11,5.9,0.254917,6.0
12453,Stupid Boy,2004,2004-03-10,4.4,0.744643,9.0
28205,The Class (2007),2007,2007-03-16,7.6,4.124123,54.0
155,The Dark Knight (2008),2008,2008-07-16,8.3,123.167259,12269.0
72608,Doctor Bull,1933,1933-09-22,5.0,0.418583,2.0
29369,Made in U.S.A,1966,1966-12-03,6.5,1.208341,16.0
29907,Restless Natives,1985,1985-01-01,6.3,0.953686,8.0
46883,Quiet City,2007,2007-03-12,6.6,0.404753,7.0
36527,Phar Lap,1983,1983-08-11,7.3,0.709445,9.0
79161,51 Birch Street,2006,2006-10-18,6.8,0.228169,6.0
18070,Black Dawn,2005,2005-01-01,3.6,9.989719,21.0
14014,The Hammer (2007),2007,2007-04-01,6.5,1.46346,15.0
8456,Never Back Down,2008,2008-03-04,6.5,14.753931,511.0
22521,Terror's Advocate,2007,2007-06-06,6.7,1.33924,11.0
79156,9 Star Hotel,2007,2007-07-22,0.0,0.003741,0.0
42536,Napoleon (1927),1927,1927-11-14,7.9,1.742727,28.0
13688,CJ7,2008,2008-01-30,6.1,5.917685,110.0
8457,Drillbit Taylor,2008,2008-03-20,5.5,7.855932,284.0
86792,Dead Awake (2001),2001,2001-11-06,7.0,0.407369,3.0
32579,Under the Same Moon,2008,2008-03-20,7.0,2.410635,28.0
11534,Tropical Malady,2005,2005-04-29,6.6,1.42333,26.0
18633,Slipstream (2007),2007,2007-02-10,5.5,10.627974,22.0
19333,Terror of Mechagodzilla,1975,1975-03-15,5.6,2.168262,23.0
31409,The Smiling Lieutenant,1931,1931-08-01,6.6,1.209386,14.0
13495,Alatriste,2006,2006-09-01,5.6,5.035414,62.0
27323,Joysticks,1983,1983-03-04,5.2,2.290725,14.0
22060,Spirit Trap,2005,2005-08-12,4.1,1.099967,8.0
511,The Promised Land,1975,1975-02-21,7.0,0.902102,10.0
7797,Youth Without Youth,2007,2007-10-26,6.5,3.934387,47.0
8093,Khadak,2006,2006-08-31,6.6,0.521339,5.0
